Order_ID,Customer_Name,City,Order_Date,Delivery_Date,Order_Value,Status
ORD1834,Rohan Patel,Mumbai,2025-07-23 22:38:59,,3272,Pending
ORD1835,Meera Iyer,Delhi,2026-05-07 18:34:37,2026-05-09 07:34:37,4725,Delivered
ORD1836,Sneha Patel,Pune,2025-06-10 02:24:00,,1947,Processing
ORD1837,Karthik Nair,Delhi,2025-12-14 22:17:11,2025-12-16 12:17:11,2281,Delivered
ORD1838,Rohan Reddy,Coimbatore,2026-03-12 03:01:51,2026-03-13 20:01:51,965,Delivered
ORD1839,Sneha Gupta,Delhi,2025-01-02 01:36:33,2025-01-04 15:36:33,2844,Delivered
ORD1840,Sneha Nair,Hyderabad,2025-06-01 11:47:42,2025-06-03 23:47:42,592,Delivered
ORD1841,Vijay Iyer,Madurai,2025-07-27 22:01:43,2025-07-28 12:01:43,3290,Delivered
ORD1842,Rahul Patel,Chennai,2025-11-23 02:04:22,2025-11-23 04:04:22,292,Delivered
ORD1843,Rahul Reddy,Madurai,2025-08-21 18:40:33,2025-08-24 16:40:33,4437,Delivered
ORD1844,Sneha Sharma,Bengaluru,2026-01-06 20:57:25,2026-01-07 13:57:25,1560,Delivered
ORD1845,Sneha Nair,Mumbai,2025-11-29 17:31:33,2025-11-30 21:31:33,4623,Delivered
ORD1846,Sneha Nair,Mumbai,2025-06-11 09:12:34,2025-06-14 03:12:34,684,Delivered
ORD1847,Karthik Nair,Madurai,2025-08-14 14:38:50,2025-08-16 01:38:50,1866,Delivered
ORD1848,Rohan Iyer,Coimbatore,2026-06-26 22:52:33,2026-06-27 03:52:33,3514,Delivered
ORD1849,Rahul Sharma,Coimbatore,2026-02-24 03:10:03,,1182,Pending
ORD1850,Rahul Nair,Hyderabad,2025-07-13 03:51:28,2025-07-14 19:51:28,3492,Delivered
ORD1851,Arun Singh,Hyderabad,2025-09-08 03:12:53,,1560,Cancelled
ORD1852,Vijay Iyer,Mumbai,2026-05-27 04:21:49,2026-05-28 16:21:49,4650,Delivered
ORD1853,Kavya Kumar,Hyderabad,2025-03-24 04:49:33,2025-03-26 01:49:33,1322,Delivered
ORD1854,Rohan Gupta,Pune,2026-06-10 07:55:38,2026-06-11 06:55:38,1038,Delivered
ORD1855,Vijay Sharma,Pune,2026-08-12 02:48:48,2026-08-14 01:48:48,3488,Delivered
ORD1856,Kavya Gupta,Chennai,2026-03-25 03:35:11,2026-03-26 10:35:11,4667,Delivered
ORD1857,Sneha Patel,Hyderabad,2026-07-16 12:37:18,,1791,Pending
ORD1858,Meera Sharma,Chennai,2025-09-13 08:58:54,2025-09-13 18:58:54,621,Delivered
ORD1859,Arun Patel,Hyderabad,2025-06-19 22:08:36,,3090,Pending
ORD1860,Kavya Reddy,Mumbai,2026-06-28 13:25:40,,696,Cancelled
ORD1861,Arun Iyer,Mumbai,2025-02-17 11:04:33,,4876,Cancelled
ORD1862,Kavya Kumar,Chennai,2026-02-11 02:47:38,,3747,Processing
ORD1863,Arun Gupta,Madurai,2026-05-05 02:34:26,2026-05-05 07:34:26,2975,Delivered
ORD1864,Arun Nair,Mumbai,2026-07-20 06:41:41,2026-07-21 02:41:41,3873,Delivered
ORD1865,Meera Nair,Madurai,2026-01-28 03:36:31,2026-01-28 11:36:31,513,Delivered
ORD1866,Priya Singh,Coimbatore,2026-08-06 05:49:21,2026-08-08 00:49:21,2316,Delivered
ORD1867,Karthik Iyer,Pune,2025-12-06 21:31:17,2025-12-06 22:31:17,3459,Delivered
ORD1868,Divya Nair,Chennai,2026-08-10 05:13:05,,695,Pending
ORD1869,Meera Gupta,Delhi,2026-08-02 20:13:05,2026-08-05 12:13:05,3390,Delivered
ORD1870,Karthik Reddy,Mumbai,2025-03-22 11:35:57,2025-03-23 15:35:57,4879,Delivered
ORD1871,Arun Patel,Bengaluru,2026-01-30 17:30:54,2026-02-01 06:30:54,2086,Delivered
ORD1872,Rohan Reddy,Coimbatore,2026-01-16 03:15:45,2026-01-18 02:15:45,1112,Delivered
ORD1873,Karthik Sharma,Madurai,2025-08-12 23:13:55,2025-08-14 12:13:55,3155,Delivered
ORD1874,Sneha Sharma,Mumbai,2025-01-29 09:35:52,,3956,Processing
ORD1875,Arun Iyer,Chennai,2025-04-30 10:54:15,2025-05-02 06:54:15,1032,Delivered
ORD1876,Karthik Reddy,Delhi,2025-07-29 20:10:54,2025-08-01 04:10:54,3990,Delivered
ORD1877,Priya Reddy,Hyderabad,2025-10-22 04:11:39,2025-10-23 08:11:39,1020,Delivered
ORD1878,Priya Reddy,Delhi,2025-02-23 21:48:13,2025-02-24 03:48:13,4761,Delivered
ORD1879,Vijay Iyer,Bengaluru,2026-02-01 13:15:21,2026-02-04 02:15:21,3135,Delivered
ORD1880,Vijay Nair,Madurai,2025-05-29 13:40:02,2025-05-30 09:40:02,1015,Delivered
ORD1881,Karthik Kumar,Coimbatore,2026-05-20 03:43:12,2026-05-20 05:43:12,4459,Delivered
ORD1882,Divya Singh,Delhi,2025-11-17 13:20:03,2025-11-19 02:20:03,3353,Delivered
ORD1883,Kavya Gupta,Chennai,2025-11-06 06:54:01,2025-11-07 02:54:01,3047,Delivered
ORD1884,Rohan Patel,Bengaluru,2025-08-23 06:22:47,2025-08-24 08:22:47,2394,Delivered
ORD1885,Meera Patel,Chennai,2026-01-20 19:43:05,2026-01-22 00:43:05,168,Delivered
ORD1886,Vijay Gupta,Mumbai,2025-06-13 16:23:44,2025-06-13 17:23:44,791,Delivered
ORD1887,Kavya Iyer,Hyderabad,2026-02-14 19:56:43,2026-02-16 06:56:43,3233,Delivered
ORD1888,Arun Kumar,Coimbatore,2025-07-05 17:11:47,,479,Processing
ORD1889,Kavya Kumar,Chennai,2025-10-26 19:07:03,2025-10-29 06:07:03,1015,Delivered
ORD1890,Sneha Gupta,Madurai,2026-07-15 20:37:53,2026-07-18 17:37:53,923,Delivered
ORD1891,Arun Patel,Mumbai,2026-07-23 05:20:05,2026-07-24 14:20:05,4637,Delivered
ORD1892,Rahul Singh,Mumbai,2026-02-14 18:23:48,2026-02-16 21:23:48,4882,Delivered
ORD1893,Priya Nair,Coimbatore,2025-07-02 02:36:49,2025-07-02 14:36:49,2504,Delivered
ORD1894,Rohan Nair,Mumbai,2025-02-01 03:34:36,2025-02-01 23:34:36,3488,Delivered
ORD1895,Arun Reddy,Madurai,2025-10-26 13:11:25,,3668,Processing
ORD1896,Rohan Kumar,Chennai,2026-02-22 14:36:26,2026-02-24 09:36:26,3092,Delivered
ORD1897,Divya Nair,Coimbatore,2025-03-17 19:19:06,2025-03-19 21:19:06,2717,Delivered
ORD1898,Arun Singh,Pune,2025-10-14 20:37:03,2025-10-16 01:37:03,1824,Delivered
ORD1899,Divya Sharma,Mumbai,2025-10-26 22:17:18,2025-10-29 07:17:18,2833,Delivered
ORD1900,Rahul Singh,Mumbai,2025-07-12 20:41:28,2025-07-14 11:41:28,3530,Delivered
ORD1901,Karthik Singh,Madurai,2025-12-14 16:21:42,2025-12-17 00:21:42,889,Delivered
ORD1902,Arun Kumar,Hyderabad,2025-06-01 09:49:42,,1695,Pending
ORD1903,Meera Reddy,Hyderabad,2025-11-27 03:09:03,2025-11-29 05:09:03,4714,Delivered
ORD1904,Vijay Reddy,Delhi,2026-07-15 14:49:02,2026-07-16 13:49:02,2409,Delivered
ORD1905,Divya Gupta,Mumbai,2026-04-26 23:18:34,,1285,Processing
ORD1906,Divya Iyer,Pune,2026-05-21 10:23:11,2026-05-23 00:23:11,1023,Delivered
ORD1907,Sneha Sharma,Chennai,2025-01-13 09:57:27,,4705,Processing
ORD1908,Sneha Reddy,Coimbatore,2026-02-12 05:45:39,2026-02-14 02:45:39,2450,Delivered
ORD1909,Rahul Iyer,Mumbai,2026-05-13 08:31:35,,901,Processing
ORD1910,Divya Kumar,Bengaluru,2026-03-24 11:09:55,2026-03-26 13:09:55,1003,Delivered
ORD1911,Arun Singh,Coimbatore,2025-04-06 07:24:39,,3882,Cancelled
ORD1912,Rahul Singh,Delhi,2025-09-26 23:49:44,,2433,Processing
ORD1913,Divya Kumar,Hyderabad,2025-11-03 09:13:38,2025-11-03 17:13:38,1479,Delivered
ORD1914,Vijay Singh,Pune,2025-09-17 01:43:30,,627,Processing
ORD1915,Priya Gupta,Mumbai,2026-07-17 02:39:24,2026-07-17 07:39:24,2876,Delivered
ORD1916,Divya Singh,Madurai,2025-08-05 18:06:23,2025-08-07 17:06:23,3241,Delivered
ORD1917,Karthik Patel,Bengaluru,2025-01-23 02:45:05,2025-01-24 12:45:05,4380,Delivered
ORD1918,Arun Iyer,Mumbai,2026-02-11 21:33:48,2026-02-14 14:33:48,4655,Delivered
ORD1919,Rahul Nair,Pune,2025-08-27 01:31:37,2025-08-29 08:31:37,1419,Delivered
ORD1920,Sneha Patel,Delhi,2025-09-11 11:25:38,2025-09-13 06:25:38,4331,Delivered
ORD1921,Priya Iyer,Chennai,2026-04-24 03:27:14,2026-04-25 09:27:14,2753,Delivered
ORD1922,Karthik Reddy,Bengaluru,2026-04-07 20:09:56,,1619,Pending
ORD1923,Rahul Patel,Delhi,2025-03-08 05:53:21,,527,Cancelled
ORD1924,Kavya Iyer,Mumbai,2025-07-12 08:09:13,2025-07-12 16:09:13,1830,Delivered
ORD1925,Meera Kumar,Chennai,2025-09-13 06:52:44,2025-09-15 05:52:44,391,Delivered
ORD1926,Kavya Sharma,Bengaluru,2025-01-28 13:45:57,2025-01-31 13:45:57,1069,Delivered
ORD1927,Kavya Sharma,Chennai,2026-06-10 19:29:24,2026-06-12 17:29:24,219,Delivered
ORD1928,Arun Kumar,Chennai,2025-04-02 11:34:29,2025-04-05 07:34:29,4074,Delivered
ORD1929,Kavya Gupta,Bengaluru,2026-07-14 18:44:16,2026-07-16 03:44:16,2236,Delivered
ORD1930,Rahul Sharma,Bengaluru,2025-06-07 18:08:04,2025-06-07 19:08:04,2157,Delivered
ORD1931,Rahul Iyer,Chennai,2026-01-16 11:18:00,,950,Processing
ORD1932,Divya Nair,Delhi,2025-06-09 12:08:57,2025-06-10 19:08:57,2929,Delivered
ORD1933,Arun Sharma,Pune,2025-06-28 13:44:13,2025-06-29 03:44:13,905,Delivered
ORD1934,Priya Nair,Hyderabad,2025-09-01 07:47:45,2025-09-03 12:47:45,2145,Delivered
ORD1935,Divya Kumar,Bengaluru,2025-07-06 08:00:48,2025-07-08 08:00:48,1471,Delivered
ORD1936,Divya Nair,Mumbai,2025-06-19 20:57:49,2025-06-22 17:57:49,2480,Delivered
ORD1937,Priya Patel,Coimbatore,2025-04-09 03:41:13,2025-04-11 17:41:13,259,Delivered
ORD1938,Sneha Patel,Madurai,2025-05-24 21:39:56,2025-05-27 15:39:56,1166,Delivered
ORD1939,Rohan Gupta,Chennai,2026-03-28 12:10:02,2026-03-31 04:10:02,4015,Delivered
ORD1940,Divya Patel,Chennai,2026-02-05 18:30:32,,174,Processing
ORD1941,Divya Gupta,Madurai,2025-05-07 00:51:04,,2988,Processing
ORD1942,Rohan Gupta,Hyderabad,2025-05-25 04:18:00,2025-05-26 13:18:00,887,Delivered
ORD1943,Priya Singh,Madurai,2025-01-15 03:41:09,2025-01-16 20:41:09,329,Delivered
ORD1944,Meera Nair,Bengaluru,2025-06-30 15:34:06,2025-07-02 15:34:06,381,Delivered
ORD1945,Sneha Sharma,Madurai,2026-08-03 11:21:27,2026-08-04 00:21:27,2067,Delivered
ORD1946,Rohan Sharma,Chennai,2025-02-06 04:09:14,2025-02-07 11:09:14,492,Delivered
ORD1947,Kavya Nair,Madurai,2025-04-24 15:15:59,2025-04-27 11:15:59,4722,Delivered
ORD1948,Divya Sharma,Coimbatore,2025-05-09 23:59:12,2025-05-10 03:59:12,2773,Delivered
ORD1949,Rahul Singh,Mumbai,2026-07-14 08:55:53,2026-07-15 03:55:53,604,Delivered
ORD1950,Divya Reddy,Bengaluru,2026-03-20 17:15:15,2026-03-23 15:15:15,4534,Delivered
ORD1951,Rahul Sharma,Madurai,2026-04-09 14:41:04,,4775,Processing
ORD1952,Arun Gupta,Chennai,2025-11-14 17:57:27,,2426,Processing
ORD1953,Rahul Patel,Delhi,2025-06-25 09:09:54,,745,Pending
ORD1954,Rohan Reddy,Mumbai,2025-04-04 13:18:43,2025-04-06 19:18:43,4024,Delivered
ORD1955,Meera Gupta,Bengaluru,2025-11-06 09:54:22,,4680,Cancelled
ORD1956,Priya Gupta,Chennai,2025-09-23 11:38:22,2025-09-24 02:38:22,4647,Delivered
ORD1957,Priya Patel,Hyderabad,2026-07-06 15:21:34,,2819,Pending
ORD1958,Karthik Patel,Coimbatore,2025-04-18 17:02:47,2025-04-21 16:02:47,2285,Delivered
ORD1959,Karthik Nair,Pune,2025-01-08 08:33:25,,4114,Pending
ORD1960,Karthik Nair,Hyderabad,2025-03-28 13:43:41,2025-03-29 10:43:41,1715,Delivered
ORD1961,Arun Iyer,Pune,2026-03-18 09:58:49,,458,Cancelled
ORD1962,Rohan Sharma,Coimbatore,2026-05-10 21:16:11,,492,Processing
ORD1963,Rahul Sharma,Madurai,2026-04-20 04:02:30,2026-04-21 13:02:30,585,Delivered
ORD1964,Vijay Kumar,Bengaluru,2025-01-01 18:47:41,2025-01-03 19:47:41,326,Delivered
ORD1965,Kavya Kumar,Madurai,2026-04-13 18:13:43,,288,Processing
ORD1966,Kavya Iyer,Coimbatore,2025-03-29 18:59:13,2025-03-31 14:59:13,343,Delivered
ORD1967,Vijay Iyer,Coimbatore,2025-09-28 02:03:57,,3407,Cancelled
ORD1968,Arun Patel,Coimbatore,2025-12-20 15:26:50,2025-12-23 15:26:50,3385,Delivered
ORD1969,Sneha Reddy,Pune,2025-05-02 03:23:35,2025-05-04 21:23:35,1092,Delivered
ORD1970,Meera Sharma,Mumbai,2026-02-08 11:52:18,2026-02-10 09:52:18,4770,Delivered
ORD1971,Kavya Gupta,Chennai,2026-05-24 06:24:06,2026-05-24 15:24:06,4029,Delivered
ORD1972,Rohan Reddy,Bengaluru,2025-08-16 18:20:30,,3263,Pending
ORD1973,Divya Kumar,Madurai,2025-02-04 08:00:22,2025-02-05 10:00:22,3112,Delivered
ORD1974,Meera Reddy,Madurai,2026-08-04 11:43:41,2026-08-07 11:43:41,4986,Delivered
ORD1975,Sneha Kumar,Hyderabad,2025-02-12 22:10:54,2025-02-14 22:10:54,1103,Delivered
ORD1976,Karthik Patel,Pune,2026-01-25 17:27:45,2026-01-28 11:27:45,1452,Delivered
ORD1977,Priya Reddy,Coimbatore,2026-05-08 17:55:05,,3531,Cancelled
ORD1978,Rahul Iyer,Delhi,2026-06-01 19:42:29,,3030,Processing
ORD1979,Divya Gupta,Coimbatore,2025-03-09 23:12:34,2025-03-11 01:12:34,2337,Delivered
ORD1980,Rahul Nair,Coimbatore,2025-11-22 01:08:02,,695,Cancelled
ORD1981,Priya Sharma,Delhi,2026-02-07 10:18:54,,2077,Pending
ORD1982,Rohan Patel,Madurai,2026-07-07 17:41:19,2026-07-07 22:41:19,4302,Delivered
ORD1983,Arun Nair,Hyderabad,2025-06-29 20:43:04,,154,Processing
ORD1984,Karthik Singh,Chennai,2025-05-31 15:10:46,2025-06-02 04:10:46,3631,Delivered
ORD1985,Vijay Sharma,Delhi,2025-04-24 13:06:44,2025-04-26 09:06:44,3403,Delivered
ORD1986,Vijay Gupta,Pune,2026-06-02 10:16:59,,1512,Cancelled
ORD1987,Vijay Nair,Mumbai,2025-08-10 00:31:05,2025-08-11 19:31:05,1970,Delivered
ORD1988,Sneha Reddy,Bengaluru,2025-03-14 19:55:18,,2813,Cancelled
ORD1989,Vijay Kumar,Pune,2026-04-22 04:23:20,,3088,Processing
ORD1990,Priya Kumar,Delhi,2026-02-18 17:44:06,2026-02-20 15:44:06,1423,Delivered
ORD1991,Divya Patel,Chennai,2026-07-05 18:09:25,,3476,Processing
ORD1992,Rahul Iyer,Madurai,2025-07-23 02:16:29,2025-07-23 23:16:29,3809,Delivered
ORD1993,Karthik Sharma,Mumbai,2026-06-01 08:19:55,2026-06-02 07:19:55,3095,Delivered
ORD1994,Divya Gupta,Mumbai,2025-09-17 11:38:00,2025-09-19 10:38:00,3168,Delivered
ORD1995,Sneha Patel,Mumbai,2025-12-26 06:31:31,,1281,Processing
ORD1996,Meera Iyer,Coimbatore,2026-07-19 10:12:25,2026-07-20 11:12:25,4913,Delivered
ORD1997,Rohan Gupta,Bengaluru,2026-01-29 18:24:02,2026-01-31 06:24:02,2786,Delivered
ORD1998,Meera Reddy,Madurai,2026-02-12 12:24:08,2026-02-14 15:24:08,3179,Delivered
ORD1999,Divya Gupta,Madurai,2026-06-23 11:12:17,,3169,Pending
ORD2000,Priya Gupta,Mumbai,2026-03-14 05:11:10,2026-03-17 01:11:10,4527,Delivered
